No.,会社名,設立年,代表者名,従業員数,住所,会社URL
1512,有限会社フード・ページ,2000年, - , - ,東京都世田谷区野沢1-35,https://food-page.com/
1513,株式会社 オーエス,2003年, - ,100-499人,東京都豊島区西池袋2-41-8 I･O･Bビル7F,http://oscorporation.com/
1514,株式会社虹とソラ,2014年, - , - ,宮城県仙台市太白区砂押町１９−２,https://nijisora.com/
1515,株式会社プロッシモ,2013年, - , - ,東京都目黒区鷹番1-6-9　Devant2-A,https://www.prossimo-a.com/
1516,株式会社アクトキューブ,2003年, - ,10-29人,東京都千代田区外神田6-8-10 グランデ秋葉原 5F,http://www.actcube.jp/
1517,アイエムワークス株式会社, - , - , - ,茨城県取手市西1-25-6,https://www.im-works.com/
1518,株式会社アイポケット,2001年, - , - ,神奈川県横浜市中区山下町194番地 横浜ニューポートビル3F-A,https://www.i-pocket.co.jp/
1519,株式会社Y's,2011年, - ,30-99人,東京都渋谷区神宮前６丁目２７−８ 京セラ原宿ビル 5F,https://ysinc.co.jp/
1520,株式会社LinkStudio,2020年, - , - ,北海道札幌市中央区南４条西１３丁目１−３８　サンコート南4条307,http://linkstudio.jp/
1521,有限会社アトラス・コーポレーション,1990年, - , - ,広島県広島市南区西霞町9-3,https://atlas21.net/
1522,株式会社麓匠大阪,2019年, - , - ,大阪府大阪市中央区淡路町3-4-1第二加地ビル３F,https://rokusyo-osaka.co.jp/
1523,株式会社フェイス,2010年, - , - ,岡山県岡山市東区光津507-1 智商ロジシステム2F,https://faithcs.biz/
1524,株式会社TENOHIRA, - , - , - ,沖縄県中頭郡読谷村喜名369-1　​グレイス・ワン 201,https://www.tenohira-japan.com/
1525,株式会社はい！, - , - , - ,富山県富山市元町2-2-12,http://hi-studio.com/index.html#01
1526,株式会社イーシステム,2004年, - , - ,富山県富山市長江新町2-1-36,https://esyst.co.jp/
1527,株式会社アクティブワークス,2006年, - , - ,宮城県仙台市青葉区荒巻字青葉390番75-A,https://www.aworks.co.jp/
1528,株式会社UGcrapht,2010年, - , - ,宮城県名取市下余田字中荷630-8,https://ugcrapht.co.jp/
1529,株式会社マグネットデザイン,2009年, - ,5-9人,宮城県仙台市青葉区通町2-5-28　アクス通町3階,https://www.mag-d.jp/
1530,株式会社VPK,2018年, - ,10-29人,宮城県仙台市宮城野区宮城野１丁目４番28号,https://vpk.co.jp/
1531,株式会社ASHLAYA,2017年, - , - ,福島県福島市岡部字前田77番地の2,https://www.ashlaya.jp/
1532,株式会社BUZZL,2021年, - , - ,香川県高松市宮脇町2-10-93,https://buzzl.co.jp/
1533,株式会社ATIS,2008年, - ,10-29人,三重県四日市市安島1-7-15 BONビル1・2F,https://atis-design.com/
1534,株式会社みつわ,1957年, - ,1000人以上,千葉県千葉市美浜区新港213-5,https://mitsuwa-printing.jp/
1535,滝沢ロボティクス合同会社,2020年, - ,5-9人,岩手県滝沢市巣子１５２-４０９ 滝沢IPU第二イノベーションセンター,https://takizawa-robotics.com/
1536,株式会社オズ,1988年, - ,10-29人,岩手県盛岡市大通三丁目１番６号　金澤ビル２階,https://www.oz-magic.co.jp/
1537,株式会社マエサク, - , - , - ,岩手県盛岡市菜園1-3-6 農林会館6階,http://maesaku.jp/
1538,株式会社シオン,1991年, - , - ,東京都千代田区有楽町2-10-1 東京交通会館10階,https://sionnet.co.jp/
1539,株式会社クラフタースタジオ,2013年, - ,30-99人,東京都新宿区新宿5丁目17番9号,https://www.craftar.co.jp/
1540,アドブレーン九州株式会社,2010年, - , - ,福岡県春日市春日公園7-34 KASUGANO･BD B号室,https://www.adbk.jp/
1541,有限会社シンクネクスト,2004年, - , - ,東京都狛江市岩戸南３－１８－９,https://www.thinknext.co.jp/#about
1542,株式会社ダンクハーツ,2005年, - ,30-99人,大阪府大阪市西区江戸堀1-9-1　肥後橋センタービル16F,https://www.dank-hearts.co.jp/
1543,株式会社モックス,2007年, - ,30-99人,東京都新宿区下落合1-3-22 BELLFIEビル2F,https://mox-motion.com/
1544,株式会社とやまソフトセンター,2000年, - , - ,安住町2-14北日本新聞本社ビル8階,https://www.t-soft.co.jp/
1545,株式会社NOKID,2020年,漢那 徳馬,5-9人,東京都渋谷区松濤1-28−2,https://nokid.jp/
1546,株式会社アン,2010年, - , - ,大阪府大阪市北区曽根崎新地1-13-22 wework御堂筋フロンティア,https://www.ann-video.com/
1547,256CREATIVETEAM,2020年, - ,1-4人,大阪府大東市三箇1-14-21,https://256creativeteam.com/
1548,株式会社アドパブリシテイ,1964年, - ,10-29人,愛知県名古屋市東区東桜1-10-37 久屋ビル8F,https://www.adpub.co.jp/
1549,株式会社ブランコ, - , - , - ,愛知県名古屋市中区錦2-16-5 セントレイクレノン錦6F,https://studio-glow.net/
1550,FOLLOWSHOT, - , - , - ,愛知県名古屋市,https://followshot.org/
1551,スタジオ采,2017年, - , - ,愛知県小牧市二重堀957-1,https://st-sai.com/
1552,ツバメフィルム,2013年, - , - ,愛知県清須市阿原宮前86-3,https://tsubamefilm.com/
1553,有限会社映像プロ,1991年, - ,10-29人,愛知県名古屋市西区花の木3丁目17-14　第一新日本ビル4Ｆ,https://eizopro.co.jp/
1554,ぱらぱら製作所, - , - , - ,大阪府大阪市阿倍野区阿倍野筋1-1-43　あべのハルカス31F,https://parapara.work/
1555,三河国, - , - , - ,愛知県豊川市長沢町大榎30-1,https://www.mikawanokuni.jp/
1556,豊橋ドットテレビ,2010年, - , - ,愛知県豊橋市草間町郷裏９１番地,https://toyohashi.tv/
1557,株式会社空空, - , - , - ,愛知県稲沢市駅前２丁目２６?３-６０２,http://www.sorakoo.com/
1558,株式会社BRAIN-MEN,2009年, - , - ,大阪府大阪市北区西天満4丁目5-8 八方商事第２ビル502,https://brain-men.com/
1559,株式会社カンブリア,2020年,金城,5-9人,東京都港区南青山2丁目2－15ウィン青山942,http://cambria.co.jp/
1560,株式会社スマーティ,2003年, - , - ,青森県八戸市下長4丁目19-3オフィス河原木10号,https://smarty.co.jp/index.html
1561,株式会社MakeBoom,2021年, - , - ,宮城県仙台市青葉区中央2丁目2-30日興商事ビル4F,https://makeboom.jp/
1562,RunLand株式会社,2011年, - ,10-29人,岐阜県大垣市今宿6-52-16ソフトピアジャパンドリーム・コア302号室,https://www.runland.co.jp/
1563,株式会社BUFF CREATE,2020年, - , - ,和歌山県和歌山市毛見1505-2-206,https://buffcreate.com/
1564,株式会社オーティス,1980年, - ,5-9人,大分県大分市中島東3-4-20,https://otis.ne.jp/
1565,株式会社AXIS,2018年, - ,30-99人,東京都渋谷区渋谷2丁目11番5号,https://axis-companny.jp/
1566,株式会社イセトー,1941年, - ,500-999人,京都府京都市中京区烏丸通御池上ル二条殿町552,http://www.iseto.co.jp/
1567,株式会社クラフトワン,1987年, - ,10-29人,広島県広島市南区旭1丁目11-7　第2旭ビル2Ｆ,https://craftone.tv/
1568,株式会社MOTORS,2020年, - ,1-4人,広島県福山市多治米町6丁目4−12,https://motors-inc.jp/
1569,ソルポート株式会社,2020年, - , - ,広島県広島市中区大手町3丁目8-1 大手町中央ビル12F,https://www.solport.jp/
1570,有限会社クリエイティブハウスポケット, - , - , - ,東京都調布市布?4丁?20番2号 調布ＮＫビル901,https://ch-pocket.co.jp/
1571,株式会社サイバースペース,2011年,大森　明治,30-99人,愛媛県松山市北立花町8-1 office藤崎101,https://cyberspace-jp.com/
1572,イーグルハウス株式会社, - , - , - ,福岡県福岡市博多区冷泉町8-18 ふかみビル3-A,https://092photo.com/
1573,株式会社博報堂プロダクツ,2005年, - , - ,東京都江東区豊洲5-6-15 NBF豊洲ガーデンフロント,https://www.h-products.co.jp/
1574,株式会社シネマレイ,2006年,清水 卓,10-29人,愛知県名古屋市中区錦1-5-11 名古屋伊藤忠ビル2F,https://www.cinemaray.co.jp/
1575,有限会社マキシマ,1994年, - ,10-29人,愛知県名古屋市中区丸の内3丁目5-33 名古屋有楽ビル9F,http://www.maxima-boo.co.jp/
1576,株式会社3ミニッツ,2014年, - ,100-499人,東京都新宿区西新宿6-18-1　住友不動産新宿セントラルパークタワー14F,http://www.3minute-inc.com/
1577,株式会社GIFT,2003年, - ,5-9人,"東京都港区東麻布1-4-2,803",http://www.gift-cm.co.jp/
1578,株式会社ファーストブランド,2002年, - ,30-99人,大阪府大阪市北区堂島浜 1-4-16 アクア堂島NBFタワー 14F,http://www.firstbrand.co.jp/
1579,株式会社コラボテクノロジー,2016年, - , - ,東京都港区芝4丁目3番11号　VORT三田駅前ビル3階,https://www.otozure.co.jp/
1580,株式会社ミッションリンク,1989年, - ,30-99人,福岡県福岡市博多区榎田1-2-39 ウイングコートC館　602号室,https://ycs.ne.jp
1581,株式会社 百人組,2005年, - ,100-499人,東京都渋谷区東3-23-3 猪瀬ビル1F,https://www.100hito.jp/
1582,有限会社アウトサイド,2004年, - , - ,東京都小金井市本町3-8-6コトニアル木下302,https://outsideproduction.jp/
1583,株式会社プレイスクリエイト, - , - ,5-9人,東京都千代田区外神田２丁目４ー６ ビルディングササゲイースト５階,http://www.place-create.com/
1584,株式会社天野企画,2012年, - , - ,岐阜県羽島市舟橋町6-31,https://amnk.co.jp/
1585,株式会社アルファ企画,1991年, - ,30-99人,東京都渋谷区松涛1-4-9 サンエルサビル 307,http://alphakikaku.com/
1586,株式会社東通企画,1977年, - ,30-99人,大阪府大阪市北区大淀中1丁目16番7号,https://www.totsu-plan.com/
1587,共同ビデオ制作株式会社,1987年, - ,5-9人,香川県丸亀市今津町398,http://www.kyodovideo.com/
1588,有限会社エム・ドゥ, - , - , - ,北海道紋別郡遠軽町寿町44-22,https://www.bear-mag.com/
1589,株式会社クリエイティヴ・リンク,1985年, - , - ,東京都文京区湯島１丁目２番５号　聖堂前ビル５階,https://www.crlink.co.jp/
1590,フォートン株式会社,1988年, - , - ,東京都渋谷区神宮前5-53-67 コスモス青山ウエスト1F／イーストB1F,http://www.foton.jp/
1591,株式会社Live2D,2006年, - ,100-499人,東京都新宿区新宿1-20-2 小池ビル7F,https://www.live2d.jp/
1592,株式会社トップアスリート,2003年, - ,5-9人,東京都渋谷区桜丘町11-9 桜ケ丘セントラルハイツ102,http://www.topathlete.net/
1593,株式会社イーブレイン,2004年, - ,100-499人,東京都港区虎ノ門4-1-10 青木ビル4階,http://www.ebrain-dos.com/
1594,株式会社ア・プリオリ, - , - , - ,東京都渋谷区神宮前3丁目36-26ヴィラ内川301号室,http://www.apriori-inc.jp
1595,株式会社ピクト,1980年, - , - ,東京都中央区築地五丁目四番十八号　汐留イーストサイドビル8F,http://www.pict-inc.co.jp/
1596,株式会社要堂,1997年, - ,100-499人,東京都目黒区青葉台2-21-6 2F,https://kanamedo.com/
1597,株式会社ソフトハウス,1989年, - , - ,東京都渋谷区代々木4-27-26 ベルテ西参道408,http://softhouse.co.jp/
1598,株式会社OBSメディア21,1981年, - ,30-99人,大分県大分市新栄町3番4号,http://obsmedia21.com/
1599,すみれnatural, - , - , - ,愛知県名古屋市北区上飯田南町2-7-1-202,https://www.smile-natural.com/
1600,有限会社ミト・ワークス,2005年, - , - ,岡山県岡山市中区浜三丁目3-40,https://m-w.cc/
1601,株式会社iBank, - , - , - ,兵庫県神戸市中央区旭通2-10-18-401,http://ibank-japan.co.jp/
1602,有限会社ピクチャーズカンパニー,2002年, - , - ,熊本県熊本市西区池田1-5-37,http://www.pictures-c.com/
1603,有限会社BIG, - , - , - ,熊本県熊本市中央区上通町1-24-3F,http://www.bigbig.co.jp/
1604,Office23,2004年, - , - ,熊本県熊本市西区中島町1810,http://office23.net/
1605,株式会社メデイアアーク,1993年, - , - ,千葉県千葉市緑区おゆみ野南2-20-1 エスタシオンおゆみ野1階,http://www.media-ark.com/
1606,有限会社BIGNOSE,2004年, - , - ,愛媛県松山市藤原１丁目5-22,http://www.ss-bignose.com/red/
1607,株式会社カミング,2013年, - , - ,愛媛県松山市枝松六丁目10-8　井上マンション１Ｆ,http://www.caming.jp/
1608,南海放送サービス株式会社,1968年, - , - ,愛媛県松山市本町1丁目2番3号,http://www.es.rnb.co.jp/
1609,株式会社豊予社,1948年, - ,10-29人,愛媛県八幡浜市松柏甲771-1,https://houyosha.jp/
1610,株式会社ゴールドスターワークス,2000年, - , - ,愛媛県松山市久万ノ台1247-11 1F,http://www.gstar.jp/
1611,ビデオプロ特機株式会社,1984年, - ,10-29人,愛媛県今治市別名196-5,https://videopro.jp/
1612,佐川印刷株式会社,1952年, - ,30-99人,愛媛県松山市問屋町6番21号,https://www.sakawa.co.jp/
1613,株式会社プラド,1999年, - ,30-99人,岐阜県岐阜市神田町1丁目8番4 プラドビル,https://www.prad.co.jp/
1614,Focus-i,2006年, - ,1-4人,岐阜県多治見市窯町5-1,https://focus-i.jimdo.com/
1615,Film Collection,2014年, - , - ,石川県金沢市西金沢5丁目341番地2F,http://www.filmcollection.jp/
1616,株式会社スタジオメディア,1980年, - , - ,鹿児島県鹿児島市照国町17-14,http://studio-media.net/
1617,デジメディア新潟,2010年, - , - ,新潟県,https://digimedia-niigata.com/
1618,SKY FINDER合同会社,2016年, - , - ,新潟県新潟市中央区古町通６番町987 Mビル 3F,https://skyfinder.jp/
1619,株式会社時空映像,1986年, - ,5-9人,新潟県新潟市紫竹山6丁目10-37,http://www.jiku.jp/
1620,株式会社コンピレーション,2013年, - , - ,新潟県新潟市西区寺尾上3-9-13,http://w-compilation.com/
1621,株式会社if,2005年, - , - ,新潟県長岡市西千手3丁目6-8Ｍ’ｓビル2F,http://if-co.tv/
1622,ミリヤム新潟, - , - , - ,新潟県燕市吉田3421-6,http://www.mrym.com/
1623,ディーエーピー, - , - , - ,群馬県沼田市下沼田町498-1,https://dap.st/
1624,クインテット,2019年, - , - ,香川県高松市室新町965-1,http://quintetto-film.com/
1625,株式会社シネマプロ,1990年, - ,5-9人,群馬県高崎市上中居町381-2 吉井レジデンス103,http://www.cinemapro.jp/
1626,有限会社ゴクローサン,1998年, - ,10-29人,高知県四万十市駅前町5-8,https://www.gokurosan.co.jp/
1627,株式会社JPD,1999年, - , - ,山形県新庄市十日町6000-1　創造交流施設2F,http://jpd-inc.com/
1628,株式会社ユナイテッド,1972年, - ,10-29人,山形県米沢市 下新田2434-2,https://united.jp.net/
1629,株式会社MUGEN,2013年, - , - ,山形県寒河江市本町2丁目1-40,http://www.studio-mugen.jp/
1630,株式会社プロデュース・プロ,1999年, - , - ,秋田県秋田市中通6-1-65 PPビルディング2F,https://produce-pro.co.jp/
1631,株式会社エム・ファクトリー,2003年, - , - ,秋田県秋田市横森3-8-38,http://www.mfactory.co.jp/
1632,株式会社シーズクラフト,2011年, - , - ,東京都新宿区四谷坂町12番22号　VORT四谷坂町 3F,http://cscraft.co.jp/
1633,株式会社ゼロニウム,2007年, - , - ,秋田県秋田市山王5-12-29シバタビル1階,http://www.zeronium.com/
1634,有限会社ネクスト,1991年, - , - ,静岡県沼津市千本緑町1-34-1パークサイド千本,https://nextaste.com/
1635,株式会社エスディティーエンタープライズ,1983年, - ,30-99人,静岡県静岡市中原563番地 静岡第一テレビ内,https://www.sdte.co.jp/
1636,株式会社北海道録画センター,1974年, - , - ,北海道旭川市7条通13丁目60-19メディアビル2階,http://www.eolas.co.jp/rokuga/
1637,KOSTY ad,2017年, - , - ,北海道​札幌市手稲区富丘3-1-13,http://www.kostyad.com/
1638,有限会社スクエア, - , - , - ,大分県大分市下郡北3丁目26-10 福伸ビル2F,http://www.square.bz/
1639,MUSEテレビ制作株式会社, - , - , - ,大分県大分市三芳４４５番４,http://www.muse-tv.net/
1640,株式会社スタジオサカ,1990年, - ,5-9人,茨城県水戸市元吉田町 1788-11,http://www.studiosaka.com/
1641,株式会社情報技術,2003年, - , - ,茨城県つくば市花畑三丁目32番地10,https://www.ictop.jp/
1642,株式会社アングル,2000年, - , - ,長崎県長崎市興善町4-1 興善ビル7階,http://www.angle-dvd.com/
1643,信州映像舎株式会社,2013年, - ,5-9人,長野県松本市浅間温泉3-12-35,http://www.s-eizosha.com/
1644,映像演出ドットコム,2016年, - , - ,長野県伊那市狐島3831-2,http://eizo-ensyutu.com/
1645,株式会社フェバープレース,2008年, - , - ,長野県松本市島立2053-1,https://favorite-place.co.jp/
1646,有限会社ルーツ,2001年, - , - ,長野県長野市稲葉上千田14-14,http://roots-nagano.co.jp/
1647,サガンピクチャーズ, - , - , - ,富山県富山市大泉町2丁目4番地16号,http://www.saganpictures.com/
1648,株式会社インターフェィス,1984年, - ,5-9人,富山県砺波市大辻629番地,https://www.infa.tv/
1649,エム・プラネット有限会社,2004年, - , - ,茨城県つくば市竹園2-18-5-103,http://www.m-planet.co.jp/
1650,有限会社茨城ビデオパック,1905年, - , - ,中村南四丁目11-28,http://www.ibaraki-video-pack.co.jp/
1651,ユニテックビジョン株式会社, - , - , - ,宮城県大崎市古川旭2-2-32,http://www.c-unitec.jp/
1652,株式会社アドリンクス,2014年, - , - ,銀杏町29番25号 アップルコート銀杏町110号,https://ad-links.co.jp/
1653,DIGITAL STUDIO,2019年, - , - ,栃木県宇都宮市鶴田町3029-2,http://www.digital-s.jp/
1654,株式会社ボックス,2010年, - ,10-29人,香川県高松市郷東町587-9,http://www.box-on.co.jp/
1655,株式会社ビデオライフ,1980年, - , - ,香川県高松市太田上町１０３２番地,http://v-lifejp.com/contents/index_h.html
1656,株式会社ミチプロ,1980年, - , - ,宮崎県宮崎市花ケ島町屋形町1209-2,http://www.michi-pro.co.jp/
1657,株式会社ロケイション,1989年,日高正彦,10-29人,宮崎県宮崎市田吉6258-87,https://location1989.com/
1658,AQアニメーション,2012年, - , - ,宮崎県宮崎市清武町池田台33-4,https://aqanimation.com/
1659,株式会社日向屋,2015年, - , - ,宮崎県宮崎市橘通西3-10-27 リバティスクエアビル8F,https://hyuga-ya.com/
1660,ファイブテック,2004年, - , - ,佐賀県鳥栖市村田町572-2,http://fivetec.info/video/
1661,Goun Video Graphic,2015年, - , - ,埼玉県久喜市,https://goun.jimdofree.com/
1662,映像制作SUPPA,2010年, - , - ,山梨県南巨摩郡富士川町長澤643,http://www.suppa-pro.com/
1663,株式会社丸菱,2014年, - , - ,徳島県名西郡神山町神領字谷289,https://www.maruvishi.co.jp/
1664,マナプロジェクト,2015年, - , - ,徳島県徳島市川内町平石住吉312−1,http://www.mana-project.jp/
1665,長岡活動寫眞, - , - , - ,徳島県,https://www.milenagaoka.net/
1666,株式会社ディアミュージック,2010年, - , - ,徳島県徳島市佐古二番町2-16,https://dearmusic.jp/
1667,D-PLAN株式会社, - , - , - ,徳島県徳島市末広2-1-104,https://www.dplan-coltd.jp/
1668,株式会社Kick Smash 21,2008年, - ,5-9人,三重県伊勢市楠部町乙137-1,http://kicksmash21.jp/
1669,寿印刷工業株式会社,1955年, - ,10-29人,三重県津市安濃町今徳1349,https://www.kotobuki-mie.co.jp/
1670,株式会社クリエイティブオフィスCHIE, - , - , - ,三重県四日市市中川原3-1-22,http://creativeoffice-chie.com/
1671,三重テレビエンタープライズ株式会社,1986年, - ,10-29人,三重県津市渋見町小谷693-1　三重テレビ別館,http://mietventerprise.com/
1672,株式会社TK WORKS,2021年, - , - ,島根県松江市八雲台2丁目20-1,https://www.tk-works.com/
1673,株式会社フローネ,2007年, - , - ,島根県松江市八雲町平原1278,https://www.flone.jp/
1674,株式会社SWIFT,2013年, - , - ,島根県松江市東本町5-1,https://www.swift555.com/
1675,株式会社千年計画,2006年, - , - ,神奈川県川崎市,https://www.1000keikaku.jp/
1676,株式会社AMAZONLATERNA,2002年, - ,30-99人,東京都渋谷区千駄ヶ谷3丁目50番11号  明星ビル4階,http://amalate.co.jp/
1677,有限会社プランニングオフィスワン,1991年, - , - ,栃木県大田原市上奥沢414-67,https://5566.jp/
1678,株式会社栃放エンタープライズ,1997年, - ,10-29人,栃木県宇都宮市戸祭元町2番10号　松井ビル,http://www.tochifoh.co.jp/
1679,合同会社ランチ・BOX,2017年, - ,10-29人,東京都渋谷区代々木2-23-1 ニューステイトメナー1252号室,http://l-a-unch-box.com/index.html
1680,株式会社ソラリオ,2015年, - , - ,熊本県菊池郡菊陽町津久礼2324-2-2F,https://soralio.jp/
1681,株式会社NEGA,2003年, - , - ,東京都新宿区下落合2-6-13 泉マンション1F,http://nega.co.jp/
1682,株式会社広告のアクセス,1989年, - , - ,長崎県佐世保市日宇町2835,https://www.accessinc.co.jp/
1683,ネットライフ有限会社,2002年, - , - ,沖縄県那覇市銘苅1-11-6 DNビル,http://www.netl.jp/
1684,株式会社イマジン,1970年, - ,10-29人,広島県広島市西区楠木町2丁目1-22,https://re-imagine.co.jp/
1685,株式会社ネクサス,1985年, - ,30-99人,東京都渋谷区代々木2丁目28番7号代々木NTビル2階,http://tv-nexus.com
1686,株式会社アップライト,2007年, - , - ,埼玉県さいたま市大宮区上小町86-6,http://applight-inc.sakura.ne.jp/
1687,株式会社プラスクロス,2007年, - , - ,大阪府大阪市西区江之子島1-7-3奥内阿波座駅前ビル10階,http://www.plus-cross.co.jp/
1688,株式会社ドーン,2012年, - , - ,東京都港区白金3-7-18 アポロホール＆ルナハウス208,http://www.dawninc.jp/
1689,株式会社Arms,2008年, - , - ,東京都渋谷区神宮前4-26-28 2F,https://arms-inc.online/
1690,秋田協同印刷株式会社,1941年, - ,30-99人,秋田県秋田市八橋南二丁目10番34号,https://www.akyodo.co.jp/
1691,株式会社千代田ラフト,1989年, - ,5-9人,東京都目黒区青葉台3-1-19　青葉台石橋ビル9F,http://www.chiyoda-raft.com/
1692,株式会社MUGENUP（ムゲンアップ）,2011年, - ,100-499人,東京都新宿区新小川町４番地１号ＫＤＸ飯田橋スクエア３階,https://www.savept.com/
1693,株式会社動画工房,1973年, - ,100-499人,東京都練馬区豊玉北2-21-11,http://www.dogakobo.com/
1694,株式会社二葉企画,1989年,小林　伸行,100-499人,東京都文京区大塚5-23-2,https://futaba-dd.jp/
1695,株式会社ダンデライオンアニメーションスタジオ,2007年, - , - ,東京都練馬区東大泉2丁目7番地28号 三慶第二ビル,http://www.dlas.jp/
1696,株式会社ディレクションズ,2004年, - ,100-499人,東京都渋谷区神山町５-３ 並木ビル 2Ｆ・3Ｆ,https://directions.jp/
1697,HR direction（HRディレクション株式会社）,2011年, - , - ,東京都渋谷区恵比寿南　2-19-10ココハイツ 201,http://hr-direction.co.jp/
1698,株式会社デジタル・フロンティア,2000年, - ,1000人以上,東京都渋谷区桜丘町9-8 KN渋谷3ビル3F,https://www.dfx.co.jp/
1699,株式会社 バモスクルー,1991年, - , - ,愛知県名古屋市東区葵2-14-31,https://www.vamoscrew.co.jp/
1700,株式会社 インファス・ドットコム,2001年, - , - ,東京都港区六本木7-20-6　INFASビル（映像制作部）東京都港区六本木7-20-18　映像通信ビル（映像通信事業部）,http://www.infas.com/index.html
1701,株式会社21インコーポレーション,1964年, - , - ,東京都中央区銀座2-11-16,http://www.21inc.co.jp/
1702,プロフィール株式会社,2015年, - , - ,東京都千代田区神田小川町1-8-3 小川町北ビル3F,https://www.pro-file.co.jp/
1703,太陽企画株式会社, - , - , - ,東京都港区新橋5-21-1,http://www.taiyokikaku.com/
1704,株式会社ジッピー・プロダクション,1985年, - , - ,東京都渋谷区恵比寿1-19-15 ウノサワ東急ビル3F,http://www.zippy-pro.co.jp/
1705,株式会社 DASH,2006年, - ,30-99人,東京都中央区新川1-15-2　DASHビル,http://www.dash-cm.co.jp/
1706,株式会社ゴイス, - , - , - ,愛知県春日井市小野町3丁目84,http://www.concert-video.jp/
1707,株式会社ライブモア,2016年, - , - ,岡山県岡山市中区浜2-9-14,https://livemore.jp/
1708,株式会社リモートスタジオ,2020年, - , - ,神奈川県 横浜市 港北区 篠原北1-2-24 2F,https://remotestudio.co.jp/
1709,株式会社オリオンファクトリー,2016年, - , - ,福岡県北九州市戸畑区新池3丁目1-5-1,http://orionfactory.com/
1710,合同会社ジーン,2016年, - , - ,東京都港区浜松町２丁目２番１５号浜松町ダイヤビル２Ｆ,https://geeeen.com/
1711,株式会社360Channel,2015年, - , - ,東京都渋谷区恵比寿４丁目２０番３号,https://corp.360ch.tv/
1712,株式会社ハコスコ,2014年, - , - ,東京都渋谷区千駄ヶ谷3丁目59番4-510号,https://hacosco.com/
1713,株式会社エクサインターナショナル,1985年, - ,30-99人,東京都港区赤坂2-16-9,https://www.exa-int.co.jp/
1714,株式会社Amour,2014年, - , - ,福島県岩瀬郡鏡石町本町179,http://amour0604.jp/
1715,スタジオ グライド, - , - , - ,茨城県日立市みかの原町,http://glide-s.com/wp/
1716,格安映像制作, - , - , - ,大阪府吹田市 豊津町1-18,http://kakuyasueizo.wp.xdomain.jp/
1717,株式会社プラーム,1993年, - , - ,愛知県名古屋市中川区草平町1-96,http://plarm.jp/
1718,NONROOF MOVIE STUDIO, - , - , - ,三重県伊賀市中友田655-2,https://movie.nonroof.com/
1719,それいけ！WEB映像制作, - , - , - ,東京都世田谷区祖師谷２−３−１５,https://eizo.me/
1720,株式会社グラヴィタス,2005年, - ,1-4人,東京都中央区八丁堀1-4-1 茅場町NTビル3F,https://gravitas.tokyo/
1721,ソーシャルフィルム株式会社,2014年, - , - ,東京都品川区西五反田３−１５−６リードシー目黒不動前ビル,http://socialfilm.co.jp/
1722,CinematicEyes,2018年, - , - ,愛知県名古屋市中村区名駅4丁目17-3メイヨンビル２F,https://cinematic-eyes.com/
1723,株式会社ハーモニクスデザイン,2007年, - , - ,宮城県仙台市青葉区中央4-8-15,http://harmonicsdesign.co.jp/
1724,株式会社アーシタン,2013年, - , - ,東京都,https://aistear.co.jp/
1725,株式会社ライド,2002年, - ,5-9人,東京都渋谷区代々木5-67-8 アストリア代々木202,http://www.t-nc.co.jp/
1726,株式会社Lcm, - , - , - ,大阪府和泉市池田下町173番地30,https://lcm-atelier.com/
1727,株式会社弘文社,2008年, - ,10-29人,愛知県名古屋市熱田区外土居町9-14 トキワ外土居ビル5F,http://koubunsya.co.jp/index.html
1728,株式会社ei-life,2012年, - ,10-29人,福岡県福岡市中央区赤坂1-2-1シャンボール赤坂203,http://ei-life.co.jp/
1729,株式会社クエストデザイン,2017年, - , - ,東京都荒川区西日暮里5-16-7　CTCビル3F,https://theopenphotoproject.org/
1730,株式会社ベストメディア,1988年, - ,5-9人,東京都中央区八丁堀4-5-12　21藤ビル 4・5階,https://www.bestmedia.co.jp/
1731,株式会社ガイプロモーション,2006年, - , - ,東京都世田谷区三軒茶屋1-29-16-102,http://www.gaipromotion.co.jp/
1732,株式会社GOAT,2017年, - ,1-4人,長野県長野市吉田4丁目2-9-2,https://www.goat-i.com/
1733,株式会社アシス,1982年, - , - ,兵庫県加古郡稲美町中一色370-1,https://www.assis.co.jp/
1734,株式会社センティアン,1997年, - ,30-99人,東京都渋谷区恵比寿1-19-15 ウノサワ東急ビル6F,http://centean.co.jp/
1735,株式会社NJNF,2008年, - ,10-29人,新潟県新潟市東区牡丹山3-1-18イレブンハウス,http://njnf.main.jp
1736,株式会社アマナ,1979年, - ,500-999人,東京都品川区東品川2-2-43,https://amana.jp/
1737,出川印刷有限会社,1982年, - ,1000人以上,埼玉県入間市大字下谷ケ貫８２２,http://www.degawa-print.com/
1738,株式会社Gugenka, - , - ,30-99人,東京都中央区日本橋浜町3-16-9中央ビルディング2F,https://gugenka.jp/company/
1739,株式会社メックコミュニケーションズ,2003年, - ,10-29人,兵庫県神戸市中央区中山手通4-3-6　ゴールデンサンビル4階,https://www.mec-com.co.jp/
1740,株式会社ゼータ・カンパニー,1996年, - ,30-99人,東京都渋谷区恵比寿西1-10-10プランドール恵比寿ビル4F,https://www.zeta-co.jp/
1741,株式会社キックファクトリー,1993年,北村　敏彦,5-9人,東京都渋谷区東2-20-13　シャトレー渋谷215,https://www.kic-factory.co.jp/
1742,株式会社グランツ,1996年, - ,30-99人,"東京都中央区銀座１－１６－７, ５ー６Ｆ",http://www.glanz-trade.co.jp/
