No.,会社名,設立年,代表者名,従業員数,住所,会社URL
1341,リバースコンサルティング合同会社,2022年,影山健,5-9人,東本町3-9-46,https://www.reverseconsul.fun/
1342,株式会社Venture Ocean,2023年,佐々木　理人,5-9人,浜寺南町1-66-10,https://venture-ocean.com/
1343,株式会社デジタルブロックス,1998年,山口　亮,100-499人,鶴野町1番9号　梅田ゲートタワー１３階,https://www.digitalblocks.co.jp/index.html
1344,株式会社大和経営（ダイワケイエイ）,2012年,灘井 新嗣,5-9人,大阪府大阪市天神橋2丁目4番17号　千代田第一ビル2階,https://daiwa-keiei.co.jp/
1345,株式会社日本リサーチセンター,1960年,杉原 領治,100-499人,東京都墨田区江東橋4-26-5東京トラフィック錦糸町ビル,http://www.nrc.co.jp/
1346,インテグラス株式会社,2006年,諸橋　清貴,5-9人,東京都港区西新橋1-17-8　須田ビル本館3F,https://www.integrus.co.jp/
1347,株式会社シニア経理財務,2013年,古田　良三,5-9人,東京都千代田区神田須田町１―５　タイムビル３―２階,https://www.senior-keiri.jp
1348,株式会社事業パートナー九州,2018年,太田範雄,1-4人,北九州市戸畑区浅生１丁目３－３,https://jigyo-partner.com/
1349,株式会社PLC,2012年,天尾　雄太,30-99人,東京都台東区浅草橋3丁目20番15号浅草橋ミハマビル別館4階,http://www.plc-2012.com/index.html
1350,株式会社 I.T.E.M.company,2013年,梅村　康平,5-9人,東京都中央区八丁堀4-1-3 安和宝町ビル202,https://www.item-c.jp/
1351,株式会社共栄経営センター,1983年,河野　翠,10-29人,広島県広島市中区八丁堀4-24 広島あおば生命ビル8F,http://www.kkc-jinzai.jp/
1352,ブレイン株式会社,1978年,河野　雅昭,5-9人,東京都品川区上大崎3-7-5　エステートタナカ４階,http://brain-inf.co.jp/
1353,株式会社ママン東京,2020年,植村 弘明,5-9人,東京都江戸川区北小岩2丁目13-9,https://www.mamantokyo.org
1354,インフィルデザイン株式会社,2009年,安﨑　彩,5-9人,東京都世田谷区船橋１ー３ー１８ー２０２,https://www.infilldesign.co.jp
1355,山見インテグレーター株式会社,1900年,山見　博康,5-9人,東京都渋谷区道玄坂1-12-1渋谷マークシティW22F,http://www.yico.co.jp/
1356,有限会社クラフトワーク,1990年,吉田 文一,1-4人,神奈川県横浜市鶴見区下末吉６丁目１番１１－３０３号,http://www.craftwork-inc.jp/index.html
1357,一般社団法人Be-Team,2022年,吉江　慶一、宮田　久嗣,5-9人,東京都渋谷区神宮前六丁目２３ー４　桑野ビル2階,https://www.beteam-gia.com/
1358,株式会社システム科学,1986年,石橋　博史,10-29人,東京都文京区小日向4-5-16 ツインヒルズ茗荷谷9階,https://www.ss-hit.co.jp/
1359,株式会社E-RAS,2021年,香西　伸亮,5-9人,京都市山科区大宅辻脇町35-25,https://e-ras.com/
1360,株式会社アクシス,2002年,切上 重年,30-99人,松山町村松字馬道上３３１３－４,https://www.f-axis.co.jp/
1361,チョイデジ株式会社,2021年,遠山 晶之,5-9人,国分町1-8-13 仙台協立第1ビル3階,https://www.choidigi.com/
1362,株式会社Groovement,2021年,浴野 真志,10-29人,不明,https://groove-ment.com/
1363,MF-Planning合同会社,2020年,矢口昌邦,5-9人,長沼町266-6 パレス菱山103号,https://mfplanning.official.ec/
1364,株式会社ストラテジット,2019年,加藤 史恵,30-99人,東京都千代田区岩本町3-5-2 合人社東京秋葉原ビル 102号室,https://www.strategit.jp/
1365,株式会社コンピュータマインド社,1982年,望月 好道,100-499人,東京都千代田区九段北1-15-2　九段坂パークビル,http://www.computermind.co.jp/
1366,株式会社ビートゥーグローバル,2020年,山下 俊秀,5-9人,東京都港区高輪1-4-6,https://www.btoglobal.jp/
1367,ニュースアンドコーヒー株式会社,2023年,申 元奎,5-9人,東京都渋谷区東2-20-14-601,https://ncar.jp/
1368,アデコ株式会社,1985年,川崎　健一郎,1000人以上,東京都千代田区霞が関3-7-1　霞が関東急ビル,https://www.adeccogroup.jp
1369,株式会社チームのちから,2012年,植竹　剛,10-29人,東京都千代田区神田佐久間町1-14 第2東ビル303,https://team-chikara.com/
1370,株式会社アイディオット,2014年,井上 智喜,30-99人,東京都渋谷区神南1-12-16 アジアビル 6F,https://aidiot.jp/
1371,株式会社choices,2022年,潮田 沙弥,5-9人,東京都新宿区北新宿3-39-11,https://choices.co.jp/
1372,合同会社ポーテベイル,2019年,歌代勇,100-499人,神奈川県横浜市旭区二俣川２丁目７７－２１,https://porteveil.jp/
1373,株式会社フラッシュパートナーズ,2022年,常谷 良,5-9人,東京都中央区銀座1丁目12番4号N&E BLD.6F,https://flshp.com/
1374,パル株式会社,2009年,翁　恩達,30-99人,東京都千代田区神田錦町3-17-14 北の丸ビル3F,http://pallu.jp/
1375,株式会社クリエイターズパーク,2022年,竹山広泰,5-9人,東京都中央区晴海2-3-30-3405 ザパークハウス晴海タワーズクロノレジデンス,https://creatorspark.jp/
1376,METIS OBA合同会社,2022年,大場　梨恵,5-9人,東京都港区南麻布3－20－1DAIWA麻布テラス５F,https://www.metis-oba.com/
1377,株式会社秋山工房,2020年,​秋山 大地,10-29人,北海道網走郡津別町字東二条３番地３,https://www.akiyama.design/
1378,株式会社アートブレインズ,1989年,藤森啓敏,5-9人,東京都大田区田園調布1-10-1-6F,https://artbrains.co.jp/
1379,DeepAI株式会社,2023年,清水 慶,5-9人,東京都目黒区東山1丁目6番1-5-1409号 シティハウス中目黒ステーションコート14階,https://www.deepaix.io/
1380,合同会社MSC,2021年,山口　聖眞,5-9人,市緑が丘西5-12-27,https://www.mscconsulting.net/profile.html
1381,株式会社みどりデジタルサポート,2019年,三好貴志男,5-9人,香川県高松市栗林町１丁目１８－３０,https://d-spport.jp/
1382,株式会社MOPS,2013年,江里 洋平,10-29人,東京都港区芝大門2-6-4 芝大門笹野ヒ?ル 5F,https://mops-pr.net/
1383,株式会社プリミス,2020年,白神 敬太,5-9人,神奈川県横浜市戸塚区川上町,https://primis.co.jp/
1384,株式会社JapanGroove,2020年,布施卓人,5-9人,東京都中央区銀座1-22-11-2F,https://japangroove.co.jp/
1385,Fiby株式会社,2019年,中里彰吾,5-9人,東京都小平市小川西町5丁目18番28号,http://fiby.ai/
1386,株式会社ユー・シー・エル,1996年,陳 海波,30-99人,東京都渋谷区道玄坂1-18-3　プレミア道玄坂ビル7階,http://www.ucl-group.co.jp/
1387,株式会社アド東北,1966年,進藤 勝実, - ,秋田県秋田市大町1-3-34　ADTビル,https://www.ad-tohoku.co.jp/
1388,株式会社漢和塾,2005年,小川　善久,5-9人,東京都中央区銀座1-14-12 楠本第17ビル5階,http://www.kanwajuku.com/
1389,株式会社MACROキャピタル,2023年,前田　泰一, - ,東京都港区海岸1丁目2番20号汐留ビルディング3Ｆ,https://ma-cro.jp/
1390,合同会社デジタリアン,2021年,山下泰弘,5-9人,東京都新宿区  ​新宿3-12-4-309,https://riomoco.wixsite.com/digitalian
1391,合同会社SEEKER,2017年,佐々木　豊,5-9人,東京都渋谷区東1-23-9,https://www.seeker.ventures/
1392,株式会社SAKU,2023年,谷沢　鷹続,5-9人,石川県金沢市芳斉2-16-20 プラザ信開芳斉201号室,https://saku-mirai.com/
1393,株式会社グークス,2018年,清水　健介,5-9人,東京都墨田区横川3-11-14マツマルビル５F,https://goocz.jp/
1394,株式会社IT経営総合研究所,2017年,吉田　成一,10-29人,愛知県名古屋市中村区名駅3-28-12　大名古屋ビルヂング11階,http://imri.solutions/
1395,株式会社ケイズグループ,2004年,長原 功志,5-9人,千葉県市川市南八幡 3-6-18 ミーナアサヒビル3F,https://keizgroup.jp/
1396,伊藤忠インタラクティブ株式会社,1982年,野波 宏安,100-499人,東京都港区南麻布3-20-1 麻布グリーンテラス3F,http://adaptiveplanning.cloud-gateway.com/
1397,株式会社ヒナタデザイン,2009年,大谷 佳弘,5-9人,六番町6-4 LH番町スクエア6階,https://www.hinatadesigns.jp/
1398,株式会社スカイディスク,2013年,内村　安里,30-99人,福岡県福岡市中央区舞鶴2-3-6 赤坂プライムビル4F,https://skydisc.jp/
1399,ツナガル株式会社,2010年,金岡毅,30-99人,大阪府大阪市南堀江1-12-2 東栄ビル 201,https://www.tsunagaru.co.jp/
1400,株式会社Medical DX,2023年,平野 雄太郎,30-99人,東京都渋谷区松濤1丁目29-24シティーコート松濤202号,https://medical-dx.com/
1401,西部技術コンサルタント株式会社,1966年,清水 英二,100-499人,岡山市北区問屋町6-101,https://seibuct.co.jp/
1402,株式会社ONEFORALL,2005年,十亀誠治,100-499人,福岡県大野城市中3丁目1‐40,https://www.musashi-seikotsuinsupport.com/
1403,株式会社事業パートナー東海,2017年,青木　陽,5-9人,愛知県名古屋市四番二丁目14-34,https://saisei-tokai.co.jp/
1404,株式会社オフィス大谷,2008年,大谷佳子,5-9人,東京都港区南青山２丁目２番１５号ウィン青山９４２,https://officeotani-coaching.com/
1405,株式会社TOUCH TO GO,2019年,阿久津 智紀,30-99人,東京都港区高輪2-21-42　TokyoYard Building 8F,http://ttg.co.jp
1406,キンキテレコム株式会社,1992年,今中司,100-499人,兵庫県姫路市北今宿 1丁目9番13号,http://www.kintele.co.jp/
1407,合同会社バランス企画,2022年,上原　彩,5-9人,東京都新宿区神楽坂6-73,https://hotel-nobrand.jp/
1408,株式会社エース・プロモーション,2014年,岡本 城一,5-9人,東京都渋谷区道玄坂1丁目10番8号,http://www.ace-pro.tokyo/
1409,株式会社no border,2023年,佐藤 晃平,5-9人,東京都新宿区新宿四丁目3番15号 レイフラット新宿B棟3F,https://no-bdr.co.jp/
1410,有限会社アズソリューションズ,2005年,佐々木政幸,5-9人,神奈川県横浜市西区みなとみらい２－２－１　横浜ランドマークタワー２０F,https://www.azsolutions.co.jp/
1411,株式会社 G&N,2018年,広川元基,30-99人,東京都中央区東日本橋3-4-18 東日本橋EXビル5階,https://gandn.co.jp/
1412,株式会社キャリア・ブレーン,1996年,白根陸夫,5-9人,東京都世田谷区代沢１ー２５ー６,http://www.cb-tokyo.co.jp/
1413,株式会社tomorrows,2022年,岡田 崇,5-9人,東京都品川区上大崎2-13-14 M-haus 2F,https://www.tomorrow-s.biz/
1414,株式会社アットファンズ・マーケティング,2019年,蒔田千晴,5-9人,東京都渋谷区道玄坂1-21-1 SHIBUYA SOLASTA 3F,https://atfanz-m.co.jp/
1415,クロスマート株式会社,2018年,寺田 佳史,30-99人,東京都中央区日本橋1丁目2−19 日本橋ファーストビル9階,https://xmart.co.jp/
1416,グランドセーフ株式会社, - ,新井仁士, - ,埼玉県さいたま市岩槻区城南5−4−19, - 
1417,株式会社事業パートナー,1965年,松本 光輝,5-9人,東京都中央区京橋3-12-1　エコー京橋ビル５F,https://saisei-jigyo-no1.com/
1418,エニィクルー株式会社,2017年,赤羽 貢,5-9人,東京都新宿区新宿1-36-2 新宿第七葉山ビル3階,https://www.any-crew.com/
1419,Finner株式会社,2023年,荻野勇斗,10-29人,新宿区西新宿8-3-1 西新宿GFビル 3F,https://finner.co.jp/
1420,株式会社アスカラヨロシク,2018年,加藤 慎一郎,1-4人,愛知県名古屋市東区泉一丁目11-2 イトウビル3F,https://asuyoro.jp/
1421,株式会社アプライトネス,2018年,平岩 謙隆,1-4人,愛知県名古屋市中区栄2-2-1名古屋広?路伏?中駒ビル5F-46,https://www.uprightness.co.jp/
1422,ウィルウェイ株式会社・　翻訳・通訳・国際センター,1984年,光股勇之進,5-9人,大阪府大阪市北区梅田1丁目1番3号 大阪駅前第3ビル 29階,http://willway-go.jp/
1423,株式会社seven-seas tech,2024年,小林七海,5-9人,東京都港区北青山一丁目3番1号　アールキューブ青山3階,https://seven-seas-tech.com/
1424,インダストリアル・ドリーム株式会社,2023年,大曽根　宏幸,5-9人,東京都渋谷区道玄坂1丁目10番8号  渋谷道玄坂東急ビル2F-C,https://www.industrial-dream.com/
1425,TiL株式会社,2022年,竹内慎吾,5-9人,神奈川県横浜市南仲通 3-35横浜エクセレントⅢ,https://www.tilcompany.co.jp/
1426,NSSスマートコンサルティング株式会社,2016年,安藤栄祐,100-499人,東京都港区新橋6-1-11DAIWA御成門ビル3F,http://nss-smart-consulting.co.jp/company/outline.php
1427,株式会社CINC,2014年,石松　友典,100-499人,東京都港区虎ノ門1丁目21-19 東急虎ノ門ビル6階,https://www.cinc-j.co.jp/
1428,株式会社TryMore,2009年,島尻 智章,5-9人,東京都渋谷区千駄ヶ谷3-52-8　BM原宿ビル3F,http://www.trymore-inc.jp/
1429,株式会社UPSHIFT,2023年,竹田悠馬,5-9人,東京都千代田区九段南一丁目5番6号 りそな九段ビル5F KSフロア,https://u-sft.com/
1430,ミラカン合同会社,2023年,岡田薫,5-9人,愛知県名古屋市大須2-4-8,https://mira-kan.co.jp/
1431,株式会社カタリス,2023年,阿部友之、田仲晃,5-9人,東京都港区虎ノ門1-10-5 KDX虎ノ門一丁目ビル11F,https://catalys-inc.com/
1432,株式会社U'eyes Design,2001年,田平 博嗣,30-99人,神奈川県横浜市都筑区中川1-4-1ハウスクエア横浜4F,https://www.ueyesdesign.co.jp/
1433,株式会社Robofull,2021年,山本大,5-9人,名古屋市中村区平池町４丁目６０番地の１２グローバルゲート１１Ｆ,https://www.robofull.com/
1434,株式会社ハッチアンドエマージ,2023年,服部広毅,5-9人,東京都目黒区柿の木坂1-26-2,https://hatch-and-emerge.com/
1435,株式会社Anyont,2023年,舟越学,5-9人,東京都品川区西五反田3-15-6 リードシー目黒不動前ビル MID POINT 目黒不動前5-22,https://anyont.co.jp/
1436,株式会社リッスン,2020年,藤平 貴光,10-29人,東京都新宿区西新宿7-5-9ファーストリアルタワー新宿1005,https://www.listen-tokyo.com/
1437,株式会社 ウェルモ,2013年,鹿野 佑介,5-9人,東京都千代田区内幸町1-1-6,https://welmo.co.jp/
1438,公的資金導入支援事務所ヒガサカナビ,2024年,竹田　康雄,5-9人,不明,https://higasaka.com/profile/
1439,株式会社ブックヒルズ,2024年,岡本 浩史,5-9人,大阪府大阪市梅田1-1-3 大阪駅前第3ビル29階1-1-1号室,https://bookhills.co.jp/
1440,ActsDesignHaus株式会社,2015年,圷 ユウキ,5-9人,桜丘町4-17    PORTAL Apartment & Art POINT W6(702),https://www.actsdesignhaus.com/
1441,スターインベンション株式会社,2019年,油井 毅,5-9人,徳島県徳島市南常三島町2-1徳島大学研究支援・産官学連携センター3F,https://www.starinvention.com/
1442,株式会社プロ人事,2017年,三宅雄太,30-99人,栄町通5丁目2-2,https://projinji.com/
1443,Bizacc Partners 株式会社,2024年,滝野 将悟,10-29人,東京都港区南青山3-1-36 青山丸竹ビル 6F,https://bizacc-partners.com/
1444,東京大学エコノミックコンサルティング株式会社,2020年,川原田 陽介,10-29人,東京都文京区本郷 7-3-1 国際学術総合研究棟 922号室,https://utecon.net/
1445,株式会社style82,2023年,大村和輝,5-9人,兵庫県神戸市中央区磯辺通1-1-20 KOWAビル3階,https://style82.jp/
1446,株式会社WorkX,2018年,東野 智晴,30-99人,東京都渋谷区恵比寿1-19-15　ウノサワ東急ビル3階,https://work-x.com/
1447,株式会社アイディーネット,1992年,福本 徹,5-9人,東京都世田谷区三宿１丁目２４番１４号,https://idnet21.com/
1448,株式会社pineal,2019年,徳原 靖也,5-9人,東京都港区南青山1丁目12-3 LIFORK MINAMIAOYAMA S214,https://pineal.co.jp/
1449,アルティメイトリソーシズグループ株式会社,2021年,桂 雄人アラン,5-9人,東京都千代田区永田町2-9-8 パレロワイヤル永田町906,https://urgroup.co.jp/
1450,YCPJapan株式会社,2011年,入道　信生,500-999人,東京都港区南青山１丁目１−１,https://ycp.com/ja
1451,合同会社MAREMI,2022年,吉岡 健太朗,5-9人,埼玉県秩父郡皆野町大字皆野1536番地1,https://maremi.biz/
1452,Lighthouse株式会社,2022年,針生 亮汰,5-9人,東京都港区芝公園1丁目8-20 H1O芝公園902,https://www.lt-house.com/
1453,株式会社ブーツ,2022年,有賀啓介,5-9人,東京都中央区銀座1-12-4 N&E BLD.7階,https://boots.co.jp/
1454,株式会社Stellaps,2023年,星野 里樹,5-9人,東京都杉並区天沼３丁目３０ - ３７,https://www.stellaps.co.jp/
1455,株式会社ＨＲマネジメント,2018年,高橋 絵里香,5-9人,東京都豊島区南池袋２－４９－７　池袋パークビル３Ｆ,http://hrm-co.jp/
1456,株式会社Work with joy,2021年,新保　博文,5-9人,東京都品川区西五反田2-19-12 VENTURE MAFIA 1号店,https://workwithjoy.co.jp/
1457,株式会社スタンダードセールス,2024年,竹山広泰,5-9人,不明,https://standardsales.jp/company/
1458,株式会社大伸社,1952年,上平 泰輔,100-499人,大阪府大阪市中央区難波五丁目1番60号　なんばスカイオ17階,http://www.daishinsha.co.jp/company/index.html
1459,株式会社アカネソリューションズ,1978年,大崎　弘吉,30-99人,東京都台東区東上野2-1-13 東上野センタービル3Ｆ,http://www.akane.co.jp/
1460,株式会社ウインダム,1988年,渡邉　秀康,5-9人,東京都中央区日本橋蛎殻町1-28-9 ヤマナシビル4F,https://www.windam.co.jp/
1461,株式会社イー・ステート・オンライン,2001年,吉田 哲也,100-499人,東京都千代田区神田神保町2-4東京建物神保町ビル7階,https://www.e-state.ne.jp/
1462,有限会社アド・ネット,2001年,磯部　真,5-9人,静岡県富士市厚原516-2ISビル3F,https://www.adnet.co.jp/
1463,株式会社読売エージェンシー東海,2012年,島田　正和,30-99人,愛知県名古屋市中区栄一丁目17番6号 読売新聞中部支社4階,http://www.yag-tokai.co.jp
1464,株式会社メグ,1998年,林　克宜,30-99人,東京都新宿区新小川町3-19 日本郵便輸送新小川町ビル2F,http://www.k-meg.com/
1465,web studio N&S株式会社,2015年,粉奈 里衣,5-9人,東京都町田市森野5-21-1 シブヤツインビル 206,https://webstudio-n.com/
1466,株式会社セッション,2001年,篠﨑 精治,10-29人,東京都江東区新砂1-6-35 Ｎビル東陽町7F,https://www.e-session.co.jp/
1467,有限会社　菁映社,1962年,籏禮　直喜,5-9人,東京都豊島区南大塚3-2-14漆澤ビル４F,http://www.seiei-anime.co.jp/
1468,株式会社ユーティーワイ企画,1969年,平岡　豊,10-29人,山梨県甲府市湯田2-9-8 UTY会館,https://utyad.jp/
1469,株式会社ジョイント,1986年,田村　慎太郎,5-9人,福島県いわき市平字小太郎町4-12 ZENSHOいわきビル501号,https://www.joint-net.jp/index.html
1470,株式会社ビズリンクス,2015年,新井　学,10-29人,東京都豊島区池袋2-36-1　INFINITY IKEBUKURO 6F,https://bizlinks.co.jp/
1471,株式会社ブシロードムーブ,2016年,中尾 祐子,5-9人,東京都中野区中央1-38-1住友中野坂上ビル6階,https://hibiki-radio.jp/company
1472,株式会社 廣洋社,1945年,黒田 武嗣,30-99人,東京都文京区本駒込4-6-11,http://www.kys-net.co.jp
1473,株式会社ミュージッククラブ,1987年,中島正人,30-99人,石川県金沢市千木町リ100番地 北陸メディアセンター3F,http://musicclub.co.jp/
1474,株式会社メディアミックス,2001年,若杉謙一,10-29人,福井県福井市文京4-1-1 教育センタービル2F,https://mmxf.tv/
1475,株式会社スマートノート,2018年,林 裕也,30-99人,愛知県名古屋市中区錦2-2-24 いちご丸の内サウスビル5F,https://smartnote.jp/
1476,西日本映像株式会社,1982年,戸髙　昭二,30-99人,福岡県福岡市中央区高砂1丁目9番3号　六月田ビル4F,http://www.nne.ne.jp/
1477,株式会社ビー・エム・シー,1973年,森 繁雄,100-499人,〒107-0052 東京都港区赤坂9-5-27 乃木坂ミツワビル2F,https://www.bmc1.co.jp/
1478,株式会社GRAPHIC WAVE,2005年,上田　岳史,5-9人,大阪市淀川区西中島6丁目8-31　花原第6ビル　5階,https://www.graphicwave.jp/
1479,株式会社電通名鉄コミュニケーションズ,1961年,新井 秀夫,100-499人,愛知県名古屋市中村区名駅4-8-18  名古屋三井ビルディング北館10F,https://www.dm-c.co.jp/
1480,株式会社テクノル,1984年,千葉哲也,100-499人,青森県八戸市廿三日町2番地YSビル3F,https://www.technol.co.jp/
1481,株式会社未来絵,2009年,末廣 由紀子,10-29人,兵庫県西宮市笠屋町10-27,http://www.milaie.com/
1482,株式会社シンクハウス,1989年,尾山伸生,5-9人,神田小川町3-5-6たちばなやビル4F,https://www.thinkhouse.co.jp/
1483,株式会社クワサンプラス,2013年,桑原 幸夫,5-9人,新潟県新潟市西区善久772番地2 新潟日報社 黒埼本社2F,https://kuwasan.jp/
1484,株式会社日本広告,1968年,池田俊輔,10-29人,長野県松本市白板1-9-39,https://www.j-ad.co.jp/
1485,株式会社九州広告,2018年,山﨑 弘子,10-29人,長崎県長崎市茂里町3-1 長崎新聞社7F,https://www.8195.co.jp/
1486,株式会社キティック,1979年,中澤 洋一,5-9人,長野県長野市大字県町４８４番地１センターボア,https://www.kitic.org/
1487,株式会社ケー・アール・プランニング,2015年,黒川玲子,5-9人,埼玉県さいたま市大宮区三橋4-673-6,https://reiko-kurokawa.wixsite.com/mysite
1488,株式会社スマートコミュニケーションズ,1990年,池上　輝,5-9人,東京都渋谷区恵比寿1丁目19-19恵比寿ビジネスタワー14F,http://www.smacom.co.jp/index.html
1489,株式会社ムーヴ,2012年,高橋秀明,1-4人,埼玉県さいたま市見沼区蓮沼1719,http://www.move-pro.jp/
1490,株式会社ふじたプリント社,1958年,藤田信昭,30-99人,山口県周南市大字久米３９１８番地,https://secure.fujita-print.net/
1491,株式会社リエゾンオフィス,2013年,諸沢 薫,5-9人,茨城県水戸市河和田町5006,http://i-liaison-office.co.jp/
1492,株式会社ロースター,2008年,大崎 安芸路,30-99人,東京都渋谷区富ヶ谷1丁目15番2号 Barbizon55 4階,https://roaster.co.jp/
1493,株式会社 TREE Digital Studio,2021年,足立 晋一,100-499人,東京都渋谷区広尾5-6-6 広尾プラザ8F,http://www.dgi.co.jp/
1494,ｔｂｃ Ａｚ 株式会社,1970年,石森勝巳,30-99人,宮城県仙台市青葉区本町２丁目３番１０号,https://www.tbc-az.co.jp/
1495,株式会社螢雲堂,2005年,川瀬尚信,5-9人,岐阜県岐阜市真砂町１０丁目１番地３　螢雲ビル,http://www.keiundo.jp/
1496,株式会社ケィビープランニングインターナショナル,1988年,本多源太,30-99人,東京都渋谷区恵比寿西1-12-5 KB'SアーチII,http://www.kbp.jp/
1497,株式会社ビーヘルシー,2017年,柴田章矢,10-29人,東京都新宿区早稲田鶴巻町518　早稲田玉井ビル3F,https://behealthy.co.jp/
1498,有限会社タイクーン,1999年,荘子　悟朗,5-9人,東京都渋谷区千駄ヶ谷2-39-3 千駄ヶ谷ホリタン204,https://www.tycoon-v.com/
1499,株式会社ZOOOG,2015年,手塚 千里,10-29人,東京都港区東新橋１丁目３番５号 久田ビル５階,https://zooog.jp/
1500,株式会社浪漫堂,1973年,鎌田 孝史,30-99人,東京都渋谷区神宮前１丁目１５番１４号,https://romando.co.jp/
1501,株式会社リクエストプロ,1990年,西川原 毅,5-9人,愛知県名古屋市中村区名駅５丁目３１番１０号,http://www.request-inc.co.jp/cms/?page_id=584
1502,株式会社アムスタジオ・クリエイティブ,1991年,赤地修,5-9人,東京都練馬区,https://amst.jp/
1503,株式会社ビームコーポレーション,2001年,中嶋 民江,10-29人,東京都品川区東品川２－３－１２　シーフォートスクエアセンタービル７階,https://neo-heat.jp/
1504,株式会社ビッグ・バーン,1995年,木下　雅一,1-4人,東京都中央区八丁堀３－２１－３ライオンズマンション第２　８０２,https://www.b-bang.co.jp/
1505,株式会社 ショップボックス,1989年,江刺家　貢,30-99人,岩手県盛岡市上厨川横沼５３−２,http://a4254035.byethost11.com/
1506,株式会社ビーウェル,2006年,大亀 雄平,30-99人,大阪府大阪市中央区南船場3-7-27 NLC心斎橋3F,https://bwell.jp/
1507,株式会社WAOCON,2018年,大川達弘,10-29人,東京都渋谷区道玄坂一丁目１０番８号 渋谷道玄坂東急ビル2F,https://waocon.com/
1508,株式会社ワオ コミュニケーションズ,1998年,土屋　克己,5-9人,神奈川県川崎市下小田中２丁目２番１－２０１号,https://www.wao-com.jp/
1509,株式会社3WELL,2020年,都倉　祐貴,5-9人,東京都渋谷区円山町20-1新大宗円山ﾋﾞﾙ9F,http://3well.co.jp/
1510,FACTOR株式会社,2020年,小崎 洵,5-9人,東京都豊島区東池袋1丁目34番5号 いちご東池袋ビル 6階,https://www.fac-tor.tokyo/
1511,株式会社FIREBUG,2016年,佐藤　詳悟,30-99人,東京都渋谷区代々木1-32-11 Kビル3F,https://firebug.jp/
1512,STY株式会社,1962年,佐藤 総一郎,30-99人,東京都江戸川区上一色3-22-1,http://www.sty.co.jp/
1513,株式会社全国農村教育協会,1957年,田宮 誠,10-29人,東京都台東区台東1-26-6,http://www.zennokyo.co.jp/
1514,株式会社三榮廣告社,1946年,山本直紀,30-99人,東京都千代田区飯田橋1ー12ー17 稲門ビル,http://www.sanei-ad.jp/
1515,株式会社NOKID,2020年,漢那 徳馬,5-9人,東京都渋谷区松濤1-28−2,https://nokid.jp/
1516,株式会社巧,2007年,堀内宗樹,10-29人,愛知県名古屋市中区錦３丁目４番１３号,http://www.e-takumi.co.jp/index.html
1517,株式会社Human Resource Design,2018年,松村 恭行,5-9人,東京都港区新橋1-18-21 第一日比谷ビル7階,https://www.hrdesign.co.jp/
1518,株式会社629アーカイブス,2015年,渡部文司,1-4人,東京都新宿区大久保2-5-20 シティプラザ新宿2F,https://629inc.jp/
1519,Progettist株式会社,2021年,XIAJINGXIAN（夏静嫻）,5-9人,東京都世田谷区三軒茶屋1丁目39-3 　ドム三軒茶屋203号,https://www.progettist.com/
1520,MetaGate合同会社,2022年,荒井 裕,5-9人,朱雀宝蔵町44番地 協栄ビル2階京都朱雀スタジオ,https://metagate-pro.com/
1521,株式会社マスプロ,1986年,増井　仁亮,5-9人,神屋町7-2第2マスビル,https://ad-maspro.co.jp/index.html
1522,株式会社imp,2022年,石川　清和,1-4人,東京都杉並区和田2-33-5,https://impre.jp/
1523,株式会社ランドコミュニケーションズ,1996年,有吉 広季,5-9人,東京都渋谷区神宮前1-21-1-301,https://www.landcommunications.co.jp/
1524,トリクル合同会社,2013年,上柿 琢,5-9人,東京都渋谷区神宮前1－14－21 Barbizon80_2-3F,https://www.tricle-llc.co.jp/company
1525,株式会社Creative Group,2017年,中原 一真,10-29人,三番町22-7 三番町関野ビル4F,https://www.creativegroup.co.jp/
1526,株式会社インクポイント,1982年,谷村 卓哉,1-4人,舟町4-18 四谷コアビル 2F,http://www.ink-point.com/index.html
1527,iA PR コンサルティング株式会社,2022年,井上 敦子,5-9人,東京都港区北青山一丁目3番1号　アールキューブ青山3階,https://www.iaprconsulting.com/
1528,株式会社コミュニケーション科学研究所,1977年,春原豊司、竹内敏博,10-29人,東京都新宿区荒木町20-21　インテック88ビル6Ｆ,https://www.csi-net.co.jp/
1529,有限会社 HOT WIRE GROUP,1989年,佐久間 ヒロコ,10-29人,東京都杉並区高円寺南4-40-20,http://www.hotwireshop.com
1530,株式会社ブラインドファスト,2018年,小山田滝音,5-9人,東京都港区赤坂4-2-5　ヤブタビル5F,https://blindfast.jp/
1531,株式会社オブジェクト,2008年,吉村尚紀,5-9人,歌舞伎町2-42-16 第二大滝ビル 2F 2A,http://object-co.jp/
1532,REC.株式会社,2021年,泉澤 康智,5-9人,千葉県浦安市高洲3-10-24,https://www.reckabushiki.com/
1533,まじすけ株式会社,2019年,間地 悠輔,5-9人,東京都品川区南大井6-17-16 パークウィンビル601,https://majisuke.com/
1534,株式会社協同,1997年,日下　稔,30-99人,堤町2丁目1-1,http://www.kyodo-ad.com/
1535,アルビド・ジャパン株式会社,2016年,齋藤 建,10-29人,神田神保町3-2 高橋ビル6F,https://www.albedojapan.com/
1536,サントリーマーケティング＆コマース株式会社,1975年,徳武　剛,100-499人,東京都中央区晴海1丁目8番12号 晴海アイランド トリトンスクエア オフィスタワーＺ 31階,https://www.suntory.co.jp/smc/
